VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Vehicle Age,Vehicle Category
3FMTK3S58S,King,Seattle,WA,98177,2025,Ford,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,281873595,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,1,BEV
WP0AA2Y12M,King,Bellevue,WA,98008,2021,Porsche,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,157734804,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000,5,BEV
WP0BC2Y14M,King,Bellevue,WA,98006,2021,Porsche,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,274206593,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901,5,BEV
7YAMYFS51T,King,Woodinville,WA,98072,2026,Hyundai,IONIQ 9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,290438858,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906,0,BEV
YV4H60DX2P,King,Seattle,WA,98117,2023,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,36.0,290941192,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002900,3,PHEV
1G1RF6E4XE,Clark,Brush Prairie,WA,98606,2014,Chevrolet,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,17.0,228464561,POINT (-122.54578 45.73473),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040715,12,PHEV
5YJXCBE21G,Snohomish,Mukilteo,WA,98275,2016,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.0,21.0,121078422,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042005,10,BEV
SAL119F43S,Jefferson,Port Townsend,WA,98368,2025,Land Rover,RANGE ROVER SPORT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,58.0,24.0,279146948,POINT (-122.77263 48.1212),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604,1,PHEV
1GYKPPRK5R,Clark,Vancouver,WA,98684,2024,Cadillac,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,17.0,282642545,POINT (-122.48723 45.63701),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041320,2,BEV
5YJXCAE28L,King,Bellevue,WA,98006,2020,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293.0,41.0,103306689,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902,6,BEV
7YAKM4DB5T,King,Kirkland,WA,98034,2026,Hyundai,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,288553751,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,0,BEV
3FMTK4SX2T,Kitsap,Suquamish,WA,98392,2026,Ford,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,23.0,291805986,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100,0,BEV
1C4RJXP65S,King,Seattle,WA,98125,2025,Jeep,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,46.0,292369395,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202,1,PHEV
3GYK3BMR7S,King,Seattle,WA,98109,2025,Cadillac,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,36.0,283249270,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002,1,BEV
5YJSA1E55P,King,Bellevue,WA,98005,2023,Tesla,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,261163633,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805,3,BEV
WP0BA2Y16M,King,Kirkland,WA,98034,2021,Porsche,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,1.0,192417662,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,5,BEV
WA1F2AFY3L,Clark,Vancouver,WA,98684,2020,Audi,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20.0,17.0,260099668,POINT (-122.48723 45.63701),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317,6,PHEV
1GYC3RML6T,King,Seattle,WA,98112,2026,Cadillac,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,43.0,287657562,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,0,BEV
KM8KMDAF0P,King,Seattle,WA,98101,2023,Hyundai,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,43.0,283369677,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401,3,BEV
3FMTK1RM1M,King,Shoreline,WA,98133,2021,Ford,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,289837824,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020700,5,BEV
YV4H60CNXP,King,Seattle,WA,98115,2023,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,43.0,214932882,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003601,3,PHEV
1G1RB6E46E,Thurston,Lacey,WA,98503,2014,Chevrolet,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,22.0,2211541,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011200,12,PHEV
W1N9M0KB7S,King,Shoreline,WA,98177,2025,Mercedes-Benz,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,284538397,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020200,1,BEV
1GYKPWRL4T,King,Bellevue,WA,98005,2026,Cadillac,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,289542732,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702,0,BEV
3FMTK3R75P,King,Kirkland,WA,98033,2023,Ford,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,286109393,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3,BEV
KMUKB4SA0R,King,Seattle,WA,98133,2024,Genesis,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,46.0,289797098,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000300,2,BEV
1FADP3R43J,King,Seattle,WA,98133,2018,Ford,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100.0,46.0,236860571,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602,8,BEV
7UUG1TJK4T,King,Redmond,WA,98052,2026,Lucid,GRAVITY,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,288431923,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902,0,BEV
5YJXCDE42G,King,Bellevue,WA,98006,2016,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.0,41.0,349592127,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905,10,BEV
W1KCG5FB0P,King,Sammamish,WA,98074,2023,Mercedes-Benz,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,286083619,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316,3,BEV
2C4RC1S72T,King,Shoreline,WA,98133,2026,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,32.0,285591582,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000,0,PHEV
JTMBCAEB2T,Kitsap,Port Orchard,WA,98367,2026,Toyota,BZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,35.0,290812266,POINT (-122.68516 47.50645),PUGET SOUND ENERGY INC,53035092901,0,BEV
5XYAFFS50S,King,Bellevue,WA,98008,2025,Kia,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,275941760,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022901,1,BEV
JN8DF0BF3S,King,Kirkland,WA,98033,2025,Nissan,ARIYA MPV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,278878876,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501,1,BEV
WBY1Z8C36H,Kitsap,Poulsbo,WA,98370,2017,Bmw,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97.0,23.0,107459719,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090502,9,PHEV
JTJAAAAB6S,King,Newcastle,WA,98059,2025,Lexus,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,285298674,POINT (-122.11589 47.50243),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005,1,BEV
1N4AZ1BV5R,Kitsap,Bainbridge Island,WA,98110,2024,Nissan,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,23.0,265765258,POINT (-122.521 47.62759),PUGET SOUND ENERGY INC,53035090800,2,BEV
YV4EK3ZK2S,King,Seattle,WA,98109,2025,Volvo,EX30,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,36.0,282946800,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000,1,BEV
YV4H60JG7S,King,Bellevue,WA,98005,2025,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,48.0,276999789,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,1,PHEV
YV4BR0CL9K,King,Kirkland,WA,98034,2019,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17.0,45.0,310766039,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,7,PHEV
5YJSA1E23F,King,Auburn,WA,98002,2015,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,47.0,302545750,POINT (-122.2229 47.307),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030504,11,BEV
YSREA3YB8S,Clark,Washougal,WA,98671,2025,Polestar,POLESTAR 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,18.0,274305902,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011040510,1,BEV
KMHM24AA6R,King,Bellevue,WA,98006,2024,Hyundai,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,264806895,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024904,2,BEV
JTJHKCFZ8T,Clark,Vancouver,WA,98664,2026,Lexus,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37.0,49.0,286979871,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208,0,PHEV
3FMTK3R70M,King,Kirkland,WA,98034,2021,Ford,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,1.0,291358224,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,5,BEV
YV4BR0DL7J,Clark,Vancouver,WA,98685,2018,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17.0,18.0,334859038,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040908,8,PHEV
1G1FX6S09N,King,Seattle,WA,98103,2022,Chevrolet,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,46.0,207316791,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700,4,BEV
WP0AA2Y13P,King,Shoreline,WA,98177,2023,Porsche,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,260905249,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800,3,BEV
KNDC34LA1R,King,Bellevue,WA,98005,2024,Kia,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,276904064,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604,2,BEV
5YJXCAE44G,Clallam,Sequim,WA,98382,2016,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.0,24.0,155858307,POINT (-123.10367 48.07965),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002100,10,BEV
WA1C5BGFXS,King,Shoreline,WA,98177,2025,Audi,SQ6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,282649664,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800,1,BEV
YV4ER3GM3R,King,Seattle,WA,98125,2024,Volvo,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,46.0,272507273,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,2,BEV
KMHM34AA6P,King,Seattle,WA,98112,2023,Hyundai,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,43.0,285868271,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400,3,BEV
WA16CBGE4R,King,Seattle,WA,98122,2024,Audi,SQ8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,37.0,281604802,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800,2,BEV
5YJSA1E45G,King,Kirkland,WA,98034,2016,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210.0,45.0,171885381,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,10,BEV
1N4BZ1DP3L,King,Kirkland,WA,98034,2020,Nissan,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,45.0,142274821,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003,6,BEV
LYVBR0DL3J,King,Kirkland,WA,98033,2018,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17.0,48.0,348820825,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502,8,PHEV
WVGJNPE23N,King,Kirkland,WA,98034,2022,Volkswagen,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,221472632,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903,4,BEV
50EA1TEA8P,King,Kirkland,WA,98033,2023,Lucid,AIR,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,281939395,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3,BEV
KMHC05LH4K,King,Kirkland,WA,98034,2019,Hyundai,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.0,1.0,478553316,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,7,BEV
5YJSA1E4XJ,Clark,Vancouver,WA,98682,2018,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,17.0,172847013,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040714,8,BEV
YSRPA3A4XT,King,Burien,WA,98146,2026,Polestar,POLESTAR 4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,34.0,294164797,POINT (-122.36322 47.49736),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027600,0,BEV
3FA6P0SUXH,Clark,Camas,WA,98607,2017,Ford,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,18.0,133891656,POINT (-122.40177 45.58705),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040610,9,PHEV
JTMAB3FV6N,King,Bellevue,WA,98005,2022,Toyota,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42.0,41.0,209860598,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500,4,PHEV
YV4BC0PL1G,King,Seattle,WA,98177,2016,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13.0,32.0,252605006,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,10,PHEV
WP0AC2Y16L,King,Seattle,WA,98125,2020,Porsche,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192.0,46.0,267444747,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,6,BEV
KNDPYDDH7S,King,Seattle,WA,98125,2025,Kia,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34.0,46.0,275422409,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202,1,PHEV
5YJSA1DN0D,King,Kirkland,WA,98034,2013,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,45.0,112582424,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,13,BEV
YV4ED3GK3P,King,Kent,WA,98042,2023,Volvo,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,47.0,292641464,POINT (-122.10798 47.37124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704,3,BEV
1FTBW1XK7N,King,Tukwila,WA,98168,2022,Ford,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,11.0,207701623,POINT (-122.29411 47.48924),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200,4,BEV
KMHM24AC6S,King,Federal Way,WA,98023,2025,Hyundai,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,30.0,276142709,POINT (-122.36217 47.31011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030101,1,BEV
1C4RJYB60S,King,Tukwila,WA,98188,2025,Jeep,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25.0,11.0,280533396,POINT (-122.27979 47.44952),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,1,PHEV
1GYC3NML8T,King,Bellevue,WA,98004,2026,Cadillac,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,280632439,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024002,0,BEV
3GN7DMRR3T,King,Bothell,WA,98011,2026,Chevrolet,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,1.0,289597206,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001,0,BEV
4JGDA6DB6H,King,Lake Forest Park,WA,98155,2017,Mercedes-Benz,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10.0,46.0,111165708,POINT (-122.30304 47.75494),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300,9,PHEV
KNDAEFS53S,King,Shoreline,WA,98133,2025,Kia,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,277361290,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020302,1,BEV
JF2GTDEC8K,Kitsap,Bainbridge Island,WA,98110,2019,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17.0,23.0,276113645,POINT (-122.521 47.62759),PUGET SOUND ENERGY INC,53035090700,7,PHEV
KNDPYDDH9T,King,Bellevue,WA,98006,2026,Kia,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33.0,41.0,290570500,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001,0,PHEV
JHMZC5F38L,Cowlitz,Longview,WA,98632,2020,Honda,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47.0,19.0,101962878,POINT (-122.95058 46.14681),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001900,6,PHEV
YV4H60CV6P,King,Shoreline,WA,98133,2023,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,32.0,276329112,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800,3,PHEV
1C4RJYC6XP,Yakima,Sunnyside,WA,98944,2023,Jeep,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25.0,15.0,262852313,POINT (-120.00976 46.32379),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN,53077002006,3,PHEV
7SAXCAE51R,Snohomish,Lynnwood,WA,98087,2024,Tesla,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,21.0,267945310,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041816,2,BEV
YV4BR0DL8M,King,Normandy Park,WA,98166,2021,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18.0,33.0,127086942,POINT (-122.34731 47.45207),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600,5,PHEV
WBY63HD06T,King,Seattle,WA,98103,2026,Bmw,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,43.0,289563438,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005100,0,BEV
5YJSA1AG5D,King,Seatac,WA,98168,2013,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,33.0,238023411,POINT (-122.29411 47.48924),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027300,13,BEV
WA1CAAGE3R,King,Seattle,WA,98112,2024,Audi,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,43.0,262622062,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400,2,BEV
